customer_id,Recency,Frequency,Monetary
22834,339,2,33.99
15533,487,1,33.99
1318,540,1,33.99
2923,534,1,33.98
13729,497,1,33.98
17746,483,1,33.98
13184,498,1,33.98
12309,501,1,33.98
22199,467,1,33.98
22457,448,1,33.96
8769,455,1,33.96
13415,66,1,33.96
20153,475,1,33.96
12167,293,1,33.96
1034,541,1,33.96
54,545,1,33.96
17127,485,1,33.96
1421,93,2,33.95
5266,515,1,33.95
12112,94,2,33.95
20162,475,1,33.95
17964,483,1,33.94
11613,504,1,33.94
12560,500,1,33.93
19984,476,1,33.92
1725,77,2,33.92
16871,315,1,33.9
7431,405,1,33.85
14211,495,1,33.8
7529,517,1,33.8
19552,466,1,33.8
5515,60,2,33.78
10684,507,1,33.76
1505,540,1,33.76
13011,264,1,33.76
18950,311,1,33.76
19755,477,1,33.76
16231,477,1,33.76
10132,436,1,33.76
20346,406,1,33.74
3162,533,1,33.74
20325,475,1,33.74
7829,516,1,33.74
16581,487,1,33.74
17722,412,2,33.73
2611,445,1,33.73
5644,519,1,33.72
22381,467,1,33.72
8862,302,2,33.72
22587,466,1,33.72
20542,474,1,33.72
11535,432,2,33.72
10072,509,1,33.72
19103,479,1,33.72
22731,465,1,33.72
1852,538,1,33.71
12694,500,1,33.7
8791,513,1,33.7
7700,516,1,33.67
18999,334,1,33.66
4357,528,1,33.66
1443,540,1,33.56
11491,504,1,33.55
18221,156,1,33.55
18091,482,1,33.54
4975,449,1,33.54
22746,465,1,33.54
3097,533,1,33.53
14657,493,1,33.53
21537,417,2,33.53
9588,511,1,33.53
13230,460,2,33.53
812,542,1,33.52
7195,518,1,33.52
7958,358,2,33.52
17187,485,1,33.52
20491,474,1,33.51
793,542,1,33.51
14596,472,1,33.51
12492,501,1,33.51
8215,490,1,33.51
12970,499,1,33.51
3164,533,1,33.51
5202,525,1,33.51
21925,431,2,33.51
17584,428,2,33.51
10426,446,2,33.51
13647,474,1,33.48
9285,511,1,33.47
15914,221,1,33.45
13413,457,2,33.44
10679,507,1,33.44
22494,263,1,33.43
20733,54,1,33.43
14688,101,2,33.43
21384,434,1,33.4
4210,529,1,33.4
13141,498,1,33.4
4241,528,1,33.4
7783,516,1,33.4
6704,495,1,33.4
9934,509,1,33.4
13377,498,1,33.4
11695,491,1,33.4
6614,497,1,33.4
3761,530,1,33.4
1055,541,1,33.4
15210,251,1,33.39
2002,536,1,33.37
21574,465,1,33.37
5132,525,1,33.37
14975,492,1,33.36
5281,101,2,33.35
14847,348,2,33.35
967,498,1,33.35
889,521,1,33.35
22195,279,2,33.34
12237,480,2,33.33
10812,175,1,33.33
1371,540,1,33.33
22240,464,1,33.32
11496,504,1,33.31
13803,496,1,33.31
20820,473,1,33.31
17441,438,2,33.31
12930,499,1,33.31
21649,470,1,33.31
434,544,1,33.31
9387,511,1,33.3
6771,520,1,33.27
4577,527,1,33.27
16830,486,1,33.27
1789,523,1,33.27
21822,81,1,33.26
3727,115,1,33.25
10510,181,2,33.25
539,378,1,33.24
19866,270,2,33.23
12123,173,1,33.23
18176,284,1,33.22
9717,510,1,33.2
14845,493,1,33.14
23303,463,1,33.14
7401,517,1,33.13
16494,398,1,33.13
21771,469,1,33.12
4175,529,1,33.12
2757,534,1,33.1
8623,309,2,33.09
21028,472,1,33.09
21180,324,1,33.07
23351,463,1,33.06
14509,494,1,33.06
13934,471,1,33.0
8938,512,1,33.0
11498,504,1,33.0
14011,496,1,32.99
13734,497,1,32.99
16598,487,1,32.99
15900,489,1,32.99
10559,507,1,32.99
970,528,1,32.98
13805,496,1,32.98
9363,142,1,32.98
1432,540,1,32.98
1317,540,1,32.98
2818,125,1,32.98
13673,497,1,32.98
15975,489,1,32.98
9914,509,1,32.98
6954,519,1,32.98
7831,469,1,32.97
8573,514,1,32.97
21460,470,1,32.97
20096,475,1,32.97
3660,103,1,32.96
15277,179,1,32.96
20771,208,2,32.95
16138,211,1,32.95
1135,540,1,32.95
11758,22,1,32.94
21435,69,2,32.94
10934,506,1,32.92
2858,534,1,32.92
13029,499,1,32.92
5118,507,2,32.91
13668,497,1,32.9
9873,492,1,32.86
22434,212,2,32.84
16799,55,1,32.79
488,160,1,32.79
1498,540,1,32.78
23538,462,1,32.77
7135,375,1,32.77
11522,504,1,32.77
18518,353,1,32.76
6485,498,1,32.76
4548,514,1,32.76
3950,530,1,32.76
17003,486,1,32.76
4661,519,1,32.76
4450,480,1,32.76
4541,486,1,32.76
18500,194,1,32.76
15566,490,1,32.76
1366,540,1,32.76
2141,426,1,32.75
7645,54,1,32.75
17117,485,1,32.74
12427,358,1,32.74
6435,521,1,32.74
3436,532,1,32.74
12246,488,1,32.74
22401,467,1,32.73
18559,481,1,32.73
23510,455,2,32.73
18357,481,1,32.72
14973,491,1,32.72
6043,522,1,32.72
19538,477,1,32.72
16558,487,1,32.72
7671,517,1,32.72
13598,497,1,32.72
21947,468,1,32.72
5696,523,1,32.72
13142,478,2,32.72
623,543,1,32.72
12061,502,1,32.72
2472,535,1,32.72
17246,472,2,32.71
1143,497,2,32.71
7862,507,1,32.7
16668,487,1,32.69
18913,466,1,32.69
12584,500,1,32.68
9784,510,1,32.67
13438,498,1,32.66
16404,488,1,32.66
7313,518,1,32.6
5700,509,1,32.6
12503,129,1,32.57
20978,472,1,32.56
91,545,1,32.54
4393,493,1,32.54
13187,498,1,32.54
19161,205,1,32.53
21275,471,1,32.52
21753,469,1,32.52
2568,522,2,32.51
14047,351,1,32.51
3939,530,1,32.51
10045,509,1,32.5
2140,537,1,32.49
12713,259,1,32.48
14496,494,1,32.48
17311,485,1,32.48
3581,437,1,32.48
4650,76,1,32.48
3457,532,1,32.48
8853,101,2,32.47
21246,117,1,32.47
10523,37,1,32.46
9037,512,1,32.44
21999,320,1,32.44
14371,331,2,32.44
9119,512,1,32.37
686,543,1,32.37
14435,494,1,32.37
12940,499,1,32.37
2416,536,1,32.37
20243,475,1,32.37
4029,529,1,32.37
2188,197,1,32.36
502,264,1,32.35
1857,487,1,32.35
8386,514,1,32.35
20558,474,1,32.33
5047,491,1,32.33
9251,511,1,32.32
20870,472,1,32.32
15387,491,1,32.32
14656,493,1,32.32
6638,520,1,32.31
1856,538,1,32.31
1934,376,2,32.31
22153,468,1,32.31
2590,317,1,32.31
10362,508,1,32.31
11264,505,1,32.31
21992,468,1,32.31
1047,539,1,32.31
16550,452,1,32.31
7136,518,1,32.29
21784,469,1,32.29
21707,469,1,32.27
4252,528,1,32.27
621,532,1,32.27
6868,476,1,32.26
15826,489,1,32.26
10880,273,1,32.26
20561,118,1,32.26
17680,482,1,32.26
19487,25,1,32.25
13079,204,1,32.25
2256,56,1,32.25
11399,311,1,32.24
21825,43,2,32.23
2970,534,1,32.2
11286,501,2,32.13
5093,526,1,32.13
20174,475,1,32.07
1739,519,1,32.06
16038,295,1,32.04
5241,372,1,32.01
17568,484,1,32.0
6341,521,1,32.0
391,543,1,32.0
415,544,1,31.99
17636,483,1,31.99
19061,479,1,31.99
7353,518,1,31.99
3007,534,1,31.99
17025,486,1,31.99
13045,499,1,31.99
14719,493,1,31.99
9726,510,1,31.99
123,545,1,31.99
6480,521,1,31.99
6146,522,1,31.99
17599,484,1,31.98
2398,536,1,31.98
15368,491,1,31.98
12364,480,1,31.98
952,542,1,31.98
3030,533,1,31.97
5269,497,1,31.97
7018,519,1,31.97
8616,513,1,31.97
11366,505,1,31.97
21567,470,1,31.97
7075,519,1,31.96
16496,487,1,31.96
17884,146,1,31.95
5302,189,1,31.95
20836,283,1,31.95
15324,491,1,31.94
14903,492,1,31.92
7625,517,1,31.92
23117,463,1,31.92
19090,479,1,31.92
18017,482,1,31.92
10781,477,1,31.92
18908,480,1,31.92
19941,476,1,31.92
15381,491,1,31.92
20694,473,1,31.92
2032,537,1,31.92
17212,485,1,31.92
15233,491,1,31.9
277,113,1,31.89
2193,533,1,31.89
16674,487,1,31.89
10742,507,1,31.89
3395,99,1,31.87
23003,464,1,31.87
13379,498,1,31.87
14680,493,1,31.87
3174,514,1,31.87
184,43,1,31.87
6252,521,1,31.87
11376,25,2,31.84
11791,503,1,31.8
7857,483,1,31.8
18667,480,1,31.77
18429,481,1,31.77
21588,470,1,31.77
20018,435,2,31.77
18417,481,1,31.77
18068,199,2,31.77
5678,523,1,31.76
22747,437,1,31.76
10966,465,1,31.76
19032,457,1,31.76
11169,495,1,31.76
14546,494,1,31.76
3111,371,1,31.76
17354,484,1,31.76
16421,488,1,31.76
20769,403,1,31.76
11548,504,1,31.76
17736,483,1,31.76
6548,520,1,31.76
4922,524,1,31.76
20185,475,1,31.76
21904,469,1,31.76
21689,469,1,31.76
1998,374,1,31.76
5734,523,1,31.75
15676,490,1,31.75
13109,437,1,31.74
18246,482,1,31.74
11914,489,1,31.73
11206,483,1,31.73
20415,412,1,31.73
15465,491,1,31.73
573,258,2,31.72
11640,504,1,31.72
11261,505,1,31.72
4816,508,1,31.72
18959,337,1,31.72
13357,498,1,31.72
15409,491,1,31.72
21787,469,1,31.72
11989,503,1,31.72
18323,388,1,31.72
17156,419,2,31.71
4758,527,1,31.71
20910,472,1,31.69
20842,473,1,31.67
13208,498,1,31.67
9512,351,1,31.66
14075,488,1,31.66
23051,464,1,31.66
11895,503,1,31.66
2606,522,1,31.6
11344,405,1,31.6
6047,522,1,31.6
21015,472,1,31.6
8092,4,1,31.56
11126,506,1,31.54
14077,495,1,31.54
13599,497,1,31.54
18386,481,1,31.54
9286,511,1,31.54
1809,538,1,31.54
7216,518,1,31.54
12535,336,1,31.53
3610,515,1,31.53
8267,515,1,31.52
8251,474,1,31.52
18892,480,1,31.52
4791,527,1,31.52
17399,484,1,31.52
18086,482,1,31.52
16289,393,2,31.52
10145,509,1,31.52
17128,485,1,31.52
8786,419,2,31.52
16361,488,1,31.52
1436,540,1,31.52
8471,514,1,31.52
12475,501,1,31.52
17009,318,1,31.52
4810,527,1,31.52
1058,541,1,31.52
1209,541,1,31.51
18711,475,2,31.51
19414,478,1,31.51
8146,154,1,31.49
7043,519,1,31.48
4793,527,1,31.48
15134,203,1,31.48
16296,487,1,31.47
9226,210,1,31.45
10466,283,1,31.45
15888,286,2,31.44
18090,35,1,31.42
4380,528,1,31.4
4508,294,1,31.39
14921,229,2,31.37
8343,514,1,31.35
15018,492,1,31.35
16232,333,1,31.35
14672,493,1,31.35
10894,359,1,31.35
2476,253,1,31.35
8489,338,2,31.34
10367,330,1,31.34
9466,508,1,31.33
6116,522,1,31.33
17422,484,1,31.33
9779,510,1,31.33
8919,512,1,31.33
23458,312,1,31.33
14537,494,1,31.32
22797,367,1,31.32
12251,334,1,31.32
6621,514,1,31.32
12905,499,1,31.32
16802,486,1,31.32
12942,499,1,31.32
4850,355,1,31.32
16531,487,1,31.32
20828,414,1,31.32
10927,506,1,31.32
693,391,1,31.32
13727,497,1,31.32
13489,371,1,31.32
14788,343,1,31.32
1005,541,1,31.32
7886,501,1,31.32
20340,461,1,31.32
594,529,1,31.32
18817,434,1,31.32
17143,370,1,31.32
1031,541,1,31.32
22615,466,1,31.31
17926,483,1,31.31
3961,530,1,31.31
10871,506,1,31.31
13608,497,1,31.31
22163,73,1,31.29
3231,527,1,31.27
5742,523,1,31.27
21709,469,1,31.26
15401,423,1,31.26
8973,252,1,31.25
23225,284,1,31.25
11563,143,2,31.23
16687,227,1,31.17
21856,94,2,31.15
15611,484,1,31.15
721,543,1,31.13
14779,359,1,31.13
13956,407,1,31.12
17702,296,1,31.12
11441,505,1,31.12
2826,534,1,31.12
7640,517,1,31.07
9409,511,1,31.06
16348,488,1,31.05
21445,195,2,31.03
19730,477,1,31.0
1648,539,1,31.0
15793,490,1,30.99
18137,482,1,30.99
306,544,1,30.99
20806,473,1,30.99
8644,513,1,30.99
9103,512,1,30.99
21484,470,1,30.99
6115,522,1,30.99
10878,506,1,30.99
5859,166,1,30.98
9560,511,1,30.98
19411,69,1,30.98
5890,523,1,30.98
14287,495,1,30.97
8246,204,2,30.97
3633,531,1,30.97
15723,490,1,30.97
3602,531,1,30.97
4595,527,1,30.97
6265,521,1,30.97
6718,325,1,30.97
20550,474,1,30.97
15893,484,1,30.97
1712,539,1,30.97
3038,533,1,30.97
16537,487,1,30.97
20778,121,1,30.96
1807,133,1,30.95
23231,28,1,30.95
5402,426,1,30.95
4136,278,1,30.95
240,479,1,30.95
10273,495,1,30.95
21867,440,1,30.95
8593,69,1,30.95
1865,538,1,30.95
8695,368,1,30.94
9958,509,1,30.93
2431,498,1,30.93
3186,533,1,30.92
16088,489,1,30.92
18553,481,1,30.92
2214,537,1,30.92
18195,481,1,30.92
3893,530,1,30.92
18720,473,1,30.92
16181,488,1,30.92
7554,514,1,30.92
1742,539,1,30.92
18458,312,1,30.92
21938,469,1,30.92
11232,505,1,30.92
20026,476,1,30.92
13964,496,1,30.92
20659,473,1,30.92
21163,471,1,30.92
2054,486,1,30.92
10511,508,1,30.92
13287,462,1,30.92
10829,507,1,30.92
14667,475,1,30.92
18236,308,2,30.91
6953,74,1,30.89
4337,12,1,30.89
16253,453,1,30.87
5089,526,1,30.86
11659,461,1,30.86
9729,510,1,30.86
10520,257,1,30.85
15235,269,1,30.85
13382,247,1,30.85
22736,128,1,30.85
7552,101,1,30.85
22097,302,1,30.82
7959,516,1,30.8
11822,115,1,30.79
17402,484,1,30.78
8346,514,1,30.78
16047,489,1,30.77
14434,476,2,30.77
4059,529,1,30.76
11738,504,1,30.76
15972,486,1,30.76
6473,521,1,30.76
2118,537,1,30.76
19305,478,1,30.76
13371,498,1,30.76
5100,526,1,30.75
4931,371,1,30.75
17730,168,2,30.75
15414,473,1,30.75
17612,283,2,30.75
9313,511,1,30.75
20176,459,1,30.74
13615,472,1,30.74
1452,540,1,30.73
7433,517,1,30.73
5719,522,2,30.73
10265,508,1,30.73
6344,521,1,30.73
4231,529,1,30.73
10228,508,1,30.73
14597,493,1,30.73
16501,453,1,30.73
5616,479,1,30.72
3994,529,1,30.72
12788,500,1,30.72
5810,523,1,30.72
2694,535,1,30.72
13273,498,1,30.72
21801,468,1,30.72
3811,498,1,30.72
5584,524,1,30.72
14917,478,1,30.72
15976,489,1,30.72
8774,513,1,30.72
17494,484,1,30.72
5127,526,1,30.72
19278,478,1,30.72
1620,539,1,30.72
14611,493,1,30.72
16505,487,1,30.72
13984,496,1,30.72
16443,453,1,30.72
2702,535,1,30.72
3295,512,1,30.72
16538,487,1,30.72
15052,492,1,30.72
5823,522,1,30.72
3683,531,1,30.72
12978,457,1,30.72
13366,498,1,30.72
8549,514,1,30.72
4677,322,1,30.72
13344,498,1,30.72
14341,482,1,30.72
23526,462,1,30.72
13092,318,1,30.72
1808,370,1,30.72
19399,478,1,30.72
14535,490,1,30.72
22460,466,1,30.72
15347,465,1,30.72
2088,504,1,30.72
15866,489,1,30.72
19290,478,1,30.72
21127,471,1,30.72
15222,491,1,30.72
1820,477,1,30.72
2669,535,1,30.72
19881,473,1,30.72
6971,512,1,30.72
22566,466,1,30.72
11891,503,1,30.72
19527,446,1,30.72
16220,488,1,30.72
144,545,1,30.72
22842,301,1,30.72
10229,508,1,30.72
10200,509,1,30.72
3158,533,1,30.72
22570,466,1,30.72
12434,501,1,30.72
21061,472,1,30.72
19246,478,1,30.72
16180,485,1,30.72
11060,506,1,30.72
383,544,1,30.72
6386,519,1,30.71
4083,166,1,30.69
8659,286,2,30.68
21372,471,1,30.67
21038,466,1,30.67
2496,535,1,30.67
22785,400,1,30.66
13764,465,1,30.6
14906,492,1,30.6
1612,537,1,30.55
17330,269,1,30.55
2142,537,1,30.54
1515,540,1,30.53
11253,505,1,30.53
15747,315,1,30.53
6246,521,1,30.52
17833,302,2,30.52
8627,513,1,30.51
17805,442,2,30.51
22272,467,1,30.51
7240,173,1,30.48
20965,121,1,30.48
3844,132,1,30.48
18033,116,1,30.48
10761,99,1,30.48
11725,289,1,30.47
17967,478,1,30.47
13243,260,1,30.46
17679,218,1,30.45
4475,520,1,30.45
18620,201,1,30.43
17508,109,1,30.39
6083,522,1,30.39
501,544,1,30.39
3354,532,1,30.37
4597,527,1,30.37
3804,530,1,30.37
5597,524,1,30.36
759,201,1,30.36
21902,141,1,30.36
22409,434,1,30.36
17650,178,1,30.36
20124,471,1,30.35
18163,482,1,30.35
11048,506,1,30.35
8911,512,1,30.35
6199,522,1,30.35
19742,130,1,30.35
12199,281,2,30.34
13983,496,1,30.33
15837,489,1,30.33
16316,488,1,30.33
18419,481,1,30.33
7371,516,2,30.33
2494,535,1,30.33
9442,511,1,30.33
2413,470,1,30.33
21070,465,1,30.32
12854,499,1,30.32
22029,468,1,30.32
15938,489,1,30.32
11036,506,1,30.32
17184,485,1,30.32
794,485,1,30.32
8354,336,1,30.32
14173,495,1,30.32
7784,516,1,30.32
7766,516,1,30.32
20860,473,1,30.32
131,545,1,30.32
9163,512,1,30.32
15085,492,1,30.32
9229,339,1,30.32
19063,466,1,30.32
15216,474,1,30.32
12036,502,1,30.32
6436,521,1,30.32
1599,539,1,30.32
7167,518,1,30.32
9591,464,1,30.32
11181,505,1,30.32
12877,499,1,30.32
10320,508,1,30.32
17787,483,1,30.32
18714,407,1,30.32
17904,483,1,30.32
13459,376,1,30.32
8541,514,1,30.32
5508,524,1,30.32
19418,478,1,30.32
7878,516,1,30.32
8490,513,1,30.32
16817,486,1,30.32
15546,490,1,30.32
14320,495,1,30.32
10181,509,1,30.32
8469,392,1,30.32
21989,466,1,30.32
6228,520,1,30.32
10167,509,1,30.32
15585,440,1,30.32
4840,453,1,30.32
3254,370,1,30.32
13097,497,1,30.32
13071,371,1,30.32
20052,415,1,30.32
1702,539,1,30.32
21430,470,1,30.31
7925,510,2,30.31
20745,467,2,30.31
7577,517,1,30.31
10351,508,1,30.31
4845,139,1,30.26
4019,98,2,30.26
2485,535,1,30.25
15685,143,1,30.25
20248,15,1,30.19
22133,468,1,30.15
16705,487,1,30.15
23283,463,1,30.15
16191,487,1,30.15
5235,523,1,30.15
6573,520,1,30.15
16714,487,1,30.15
12718,500,1,30.15
22945,464,1,30.15
3666,531,1,30.15
14711,493,1,30.15
17987,482,1,30.15
14002,494,1,30.15
4676,494,1,30.15
15719,490,1,30.15
13256,498,1,30.14
8934,512,1,30.13
7055,518,1,30.13
19615,343,1,30.13
7675,517,1,30.13
21315,471,1,30.13
3674,531,1,30.13
19351,399,2,30.11
15183,417,1,30.07
9832,510,1,30.06
7846,516,1,30.0
10365,508,1,30.0
13554,497,1,30.0
1299,540,1,30.0
1681,539,1,29.99
20040,475,1,29.99
11666,504,1,29.99
18985,463,1,29.99
14176,495,1,29.99
19449,478,1,29.99
5977,522,1,29.99
12136,502,1,29.99
7528,517,1,29.99
19444,478,1,29.99
18115,482,1,29.99
11924,503,1,29.99
577,543,1,29.99
15984,489,1,29.99
5406,472,1,29.99
15801,490,1,29.99
13072,499,1,29.99
6575,497,1,29.99
23318,463,1,29.99
16317,488,1,29.99
18317,481,1,29.99
8042,515,1,29.99
17067,485,1,29.99
9169,512,1,29.99
13365,498,1,29.99
5582,523,1,29.99
22609,466,1,29.99
4453,528,1,29.99
17626,484,1,29.99
5605,524,1,29.99
12391,501,1,29.99
1614,536,1,29.99
1979,538,1,29.99
2128,537,1,29.99
14368,494,1,29.99
5277,525,1,29.99
12282,502,1,29.99
2103,533,1,29.99
5751,498,1,29.99
3100,533,1,29.99
7207,518,1,29.99
12642,500,1,29.99
17658,483,1,29.99
20891,472,1,29.99
269,500,1,29.99
10859,507,1,29.99
9745,510,1,29.99
15071,492,1,29.99
2673,535,1,29.99
16497,487,1,29.99
3677,531,1,29.99
11102,506,1,29.98
3031,533,1,29.98
7501,517,1,29.98
18227,312,1,29.98
14593,493,1,29.98
8705,513,1,29.98
20458,474,1,29.98
3726,531,1,29.98
6728,520,1,29.98
4905,526,1,29.98
20405,474,1,29.98
19282,466,1,29.98
20022,474,1,29.98
3763,530,1,29.98
3570,531,1,29.98
12526,501,1,29.98
681,543,1,29.98
20912,472,1,29.98
13828,496,1,29.98
20089,475,1,29.98
1081,541,1,29.98
2050,534,1,29.98
5943,522,1,29.98
13679,497,1,29.98
10579,96,1,29.98
13014,499,1,29.98
17985,311,1,29.98
19758,477,1,29.98
18329,481,1,29.98
13616,497,1,29.98
364,540,1,29.97
9411,511,1,29.97
15707,370,1,29.97
4914,526,1,29.97
20448,474,1,29.97
21123,471,1,29.97
17841,483,1,29.97
22874,372,1,29.97
4008,495,2,29.97
6267,521,1,29.97
15479,340,1,29.96
19489,470,1,29.96
9814,510,1,29.96
5854,465,1,29.96
4898,137,1,29.96
3945,530,1,29.95
13778,140,1,29.95
841,533,1,29.95
21323,471,1,29.95
15226,260,1,29.95
5871,464,1,29.95
5314,525,1,29.94
21779,402,1,29.94
17892,483,1,29.94
16244,488,1,29.94
20230,475,1,29.94
20232,472,1,29.94
10307,508,1,29.94
6038,522,1,29.94
19229,478,1,29.94
10464,395,1,29.93
22631,466,1,29.93
15921,489,1,29.93
21875,469,1,29.93
4517,527,1,29.93
22054,468,1,29.93
10944,506,1,29.93
14,545,1,29.92
13532,497,1,29.92
19812,358,1,29.92
13538,497,1,29.92
9858,510,1,29.92
617,543,1,29.92
2287,339,1,29.92
8190,515,1,29.92
2523,535,1,29.92
17235,476,1,29.92
18686,334,1,29.92
22614,466,1,29.92
23187,458,1,29.92
9346,511,1,29.92
4386,528,1,29.92
2477,535,1,29.92
13050,495,1,29.92
22929,464,1,29.92
21357,471,1,29.92
2318,535,1,29.92
15574,490,1,29.92
19130,479,1,29.92
14769,491,1,29.92
16857,486,1,29.92
18717,480,1,29.92
17159,466,1,29.92
13100,476,1,29.92
22923,464,1,29.92
10928,506,1,29.92
22088,468,1,29.92
19893,476,1,29.92
15759,490,1,29.92
9770,510,1,29.92
9036,512,1,29.92
10129,331,1,29.92
12887,499,1,29.92
12284,502,1,29.92
20377,474,1,29.92
17789,480,1,29.92
9267,511,1,29.92
20127,475,1,29.92
1060,541,1,29.92
14579,493,1,29.92
9501,511,1,29.92
6641,520,1,29.92
1233,541,1,29.92
6613,442,1,29.92
16134,488,1,29.92
4031,529,1,29.92
15250,484,1,29.92
18100,334,1,29.92
6609,520,1,29.92
16635,487,1,29.92
2610,535,1,29.92
23103,464,1,29.92
13283,498,1,29.92
7165,497,1,29.92
14808,493,1,29.92
12897,499,1,29.92
9045,512,1,29.92
4892,526,1,29.92
21851,422,1,29.92
8730,341,1,29.92
9060,512,1,29.91
3218,531,1,29.91
6832,519,1,29.9
18297,379,1,29.9
2335,536,1,29.9
1142,492,1,29.9
13552,449,1,29.87
17800,472,1,29.85
9971,14,1,29.85
2635,535,1,29.8
378,512,1,29.8
15175,490,1,29.8
5388,525,1,29.79
17408,484,1,29.77
22880,464,1,29.77
4848,490,2,29.77
22671,465,1,29.77
9992,509,1,29.77
5153,525,1,29.77
5583,524,1,29.77
9541,511,1,29.76
5341,525,1,29.76
11444,505,1,29.76
10068,22,1,29.76
12415,176,1,29.76
5325,499,1,29.76
8335,514,1,29.75
4685,527,1,29.75
21005,472,1,29.75
6540,520,1,29.75
19880,476,1,29.75
8801,491,1,29.75
20869,472,1,29.75
8050,515,1,29.74
17016,486,1,29.74
5880,523,1,29.74
10583,507,1,29.74
9686,510,1,29.74
2555,535,1,29.73
13697,497,1,29.73
5019,504,1,29.73
8799,513,1,29.73
23480,462,1,29.73
22117,468,1,29.73
8023,515,1,29.73
22445,467,1,29.73
2138,537,1,29.73
3588,531,1,29.73
10615,507,1,29.73
16519,475,1,29.73
1480,519,1,29.73
14949,492,1,29.73
8519,514,1,29.73
7046,519,1,29.73
1020,541,1,29.73
11278,505,1,29.73
12736,500,1,29.73
12733,500,1,29.73
10275,508,1,29.73
9028,512,1,29.73
22478,466,1,29.73
6191,504,1,29.73
18656,330,1,29.73
13793,483,1,29.73
10261,330,1,29.73
16993,486,1,29.73
9918,509,1,29.73
1921,311,1,29.73
3532,389,1,29.73
2989,534,1,29.73
3022,534,1,29.73
9197,512,1,29.73
22926,464,1,29.73
14242,495,1,29.73
10386,508,1,29.73
2802,534,1,29.73
15078,492,1,29.73
15488,491,1,29.73
20918,357,1,29.73
11528,504,1,29.73
18560,481,1,29.73
21941,469,1,29.73
10107,509,1,29.73
6082,522,1,29.73
14134,495,1,29.73
15161,462,1,29.73
3199,533,1,29.73
11358,505,1,29.73
8261,515,1,29.73
10641,507,1,29.73
1461,540,1,29.73
20855,431,1,29.72
2615,230,1,29.69
1786,538,1,29.67
9073,512,1,29.67
8613,513,1,29.67
19726,86,1,29.64
557,542,1,29.6
16168,488,1,29.58
7124,518,1,29.58
9041,512,1,29.58
13794,496,1,29.58
10741,500,1,29.58
10207,509,1,29.58
6593,520,1,29.58
11910,503,1,29.58
5231,525,1,29.58
15677,490,1,29.58
18122,482,1,29.58
21289,471,1,29.58
3760,467,1,29.58
15519,475,1,29.58
2797,507,1,29.58
22033,467,1,29.58
2381,536,1,29.58
20021,476,1,29.58
10842,507,1,29.58
19647,477,1,29.58
533,543,1,29.58
9451,511,1,29.57
10540,507,1,29.56
21330,471,1,29.56
20264,448,1,29.54
17101,465,1,29.54
18267,296,2,29.53
9944,509,1,29.53
4170,521,1,29.53
3217,520,1,29.53
22919,464,1,29.53
13707,415,2,29.53
13986,496,1,29.52
21612,470,1,29.52
18603,219,1,29.48
18876,480,1,29.48
13253,219,1,29.48
21491,241,1,29.48
2542,172,1,29.47
17465,12,1,29.47
12705,106,1,29.47
12802,500,1,29.46
10227,176,1,29.46
18905,217,1,29.46
5824,269,1,29.45
22168,16,1,29.45
17843,111,2,29.43
2695,535,1,29.4
7900,516,1,29.37
751,543,1,29.37
9597,511,1,29.37
2906,534,1,29.37
3969,530,1,29.37
14506,494,1,29.37
17972,483,1,29.37
22374,467,1,29.37
12771,500,1,29.37
13027,260,1,29.36
23342,463,1,29.36
11579,504,1,29.36
18342,481,1,29.36
20244,118,1,29.35
15390,173,1,29.35
5123,274,1,29.35
21794,218,1,29.35
11737,177,1,29.35
12177,502,1,29.33
19619,477,1,29.33
17140,485,1,29.33
23562,462,1,29.33
12174,502,1,29.33
20253,464,1,29.33
5850,523,1,29.33
18345,481,1,29.33
21864,459,1,29.33
20273,311,1,29.33
11854,503,1,29.33
2165,531,1,29.33
9280,470,1,29.33
21066,462,2,29.33
6239,343,1,29.33
2785,534,1,29.33
11761,503,1,29.33
12388,501,1,29.33
9273,505,1,29.33
6451,310,1,29.33
7185,518,1,29.33
16044,489,1,29.33
20034,476,1,29.33
19642,436,1,29.33
14885,492,1,29.33
2538,535,1,29.33
10436,508,1,29.33
4660,527,1,29.33
18209,300,1,29.33
4061,529,1,29.33
14429,494,1,29.33
15949,489,1,29.33
7820,516,1,29.33
20478,474,1,29.33
11195,505,1,29.33
15330,372,1,29.33
11244,505,1,29.33
22145,468,1,29.33
11287,489,1,29.33
7839,516,1,29.33
5362,525,1,29.33
11301,505,1,29.33
22391,464,1,29.33
16389,488,1,29.33
6583,371,1,29.33
1748,539,1,29.33
14644,493,1,29.33
22190,467,1,29.33
15478,491,1,29.33
3052,532,1,29.33
632,508,1,29.33
10619,499,1,29.33
5530,524,1,29.33
6079,522,1,29.33
8534,514,1,29.33
19739,477,1,29.33
6597,520,1,29.33
22197,468,1,29.33
13291,302,1,29.33
10794,507,1,29.33
19988,476,1,29.33
17318,485,1,29.33
18824,407,1,29.33
972,542,1,29.33
6747,519,1,29.33
17420,484,1,29.33
1380,540,1,29.33
1569,539,1,29.33
17844,482,1,29.33
10124,509,1,29.33
13750,497,1,29.33
1278,540,1,29.33
10110,509,1,29.33
11564,500,1,29.33
17858,481,1,29.33
22618,332,1,29.32
11751,503,1,29.31
18465,460,2,29.31
7813,516,1,29.31
5287,42,1,29.28
23013,38,1,29.28
13648,497,1,29.27
